S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
1,"fg = [1, 2, 3]","bg = [0, 4, 5, 6, 7, 8, 9]",30000,71.92333333333333,26.873333333333335,0.21666666666666667,0.9866666666666667,23385
2,fg = 1,bg = 00,7132,95.42905215928211,3.8979248457655635,0.14021312394840157,0.532809871003926,7009
3,fg = 1,bg = 04,4942,95.30554431404289,4.026709834075273,0.10117361392148927,0.56657223796034,4857
4,fg = 1,bg = 05,4851,95.38239538239539,3.916718202432488,0.1443001443001443,0.5565862708719852,4770
5,fg = 1,bg = 06,4880,95.10245901639344,4.098360655737705,0.20491803278688525,0.5942622950819673,4781
6,fg = 1,bg = 07,4890,95.39877300613497,4.049079754601227,0.12269938650306748,0.4294478527607362,4809
7,fg = 1,bg = 08,4806,95.31835205992509,4.015813566375364,0.14565126924677488,0.5201831044527674,4728
8,fg = 1,bg = 09,4936,95.62398703403565,3.626418152350081,0.18233387358184766,0.5672609400324149,4854
9,fg = 1,bg = 40,4942,95.30554431404289,4.026709834075273,0.10117361392148927,0.56657223796034,4857
10,fg = 1,bg = 44,7239,95.30321867661279,4.11659068932173,0.09669843901091311,0.48349219505456553,7112
11,fg = 1,bg = 45,4906,95.25071341214839,4.198940073379536,0.08153281695882593,0.4688136975132491,4814
12,fg = 1,bg = 46,4988,95.08821170809944,4.250200481154772,0.12028869286287089,0.541299117882919,4882
13,fg = 1,bg = 47,4976,95.41800643086816,4.119774919614148,0.08038585209003216,0.38183279742765275,4895
14,fg = 1,bg = 48,4926,95.26999593991067,4.202192448233861,0.08120178643930166,0.4466098254161592,4845
15,fg = 1,bg = 49,5005,95.36463536463536,3.976023976023976,0.0999000999000999,0.5594405594405595,4918
16,fg = 1,bg = 50,4851,95.38239538239539,3.916718202432488,0.1443001443001443,0.5565862708719852,4770
17,fg = 1,bg = 54,4906,95.25071341214839,4.198940073379536,0.08153281695882593,0.4688136975132491,4814
18,fg = 1,bg = 55,7101,95.33868469229687,4.013519222644698,0.1267427122940431,0.5210533727643993,6975
19,fg = 1,bg = 56,4888,95.1923076923077,4.071194762684124,0.16366612111292964,0.5728314238952537,4785
20,fg = 1,bg = 57,4871,95.40135495791418,4.0032847464586325,0.10264832683227264,0.49271196879490864,4790
21,fg = 1,bg = 58,4827,95.29728609902631,4.0190594572198055,0.145017609281127,0.5386368344727575,4743
22,fg = 1,bg = 59,4864,95.41529605263158,3.8240131578947367,0.16447368421052633,0.5962171052631579,4784
23,fg = 1,bg = 60,4880,95.10245901639344,4.098360655737705,0.20491803278688525,0.5942622950819673,4781
24,fg = 1,bg = 64,4988,95.08821170809944,4.250200481154772,0.12028869286287089,0.541299117882919,4882
25,fg = 1,bg = 65,4888,95.1923076923077,4.071194762684124,0.16366612111292964,0.5728314238952537,4785
26,fg = 1,bg = 66,7194,95.21823742007228,4.100639421740339,0.1529051987767584,0.52821795941062,7049
27,fg = 1,bg = 67,4978,95.41984732824427,4.0377661711530735,0.14061872237846526,0.4017677782241864,4883
28,fg = 1,bg = 68,4901,95.24586819016527,4.060395837584166,0.16323199347072026,0.5305039787798409,4806
29,fg = 1,bg = 69,4998,95.23809523809524,3.941576630652261,0.2000800320128051,0.6202480992396959,4902
30,fg = 1,bg = 70,4890,95.39877300613497,4.049079754601227,0.12269938650306748,0.4294478527607362,4809
31,fg = 1,bg = 74,4976,95.41800643086816,4.119774919614148,0.08038585209003216,0.38183279742765275,4895
32,fg = 1,bg = 75,4871,95.40135495791418,4.0032847464586325,0.10264832683227264,0.49271196879490864,4790
33,fg = 1,bg = 76,4978,95.41984732824427,4.0377661711530735,0.14061872237846526,0.4017677782241864,4883
34,fg = 1,bg = 77,7210,95.46463245492372,4.008321775312067,0.0970873786407767,0.42995839112343964,7092
35,fg = 1,bg = 78,4887,95.4573357888275,4.010640474728873,0.1023122570083896,0.42971147943523635,4812
36,fg = 1,bg = 79,4998,95.55822328931572,3.8415366146458583,0.12004801920768307,0.4801920768307323,4917
37,fg = 1,bg = 80,4806,95.31835205992509,4.015813566375364,0.14565126924677488,0.5201831044527674,4728
38,fg = 1,bg = 84,4926,95.26999593991067,4.202192448233861,0.08120178643930166,0.4466098254161592,4845
39,fg = 1,bg = 85,4827,95.29728609902631,4.0190594572198055,0.145017609281127,0.5386368344727575,4743
40,fg = 1,bg = 86,4901,95.24586819016527,4.060395837584166,0.16323199347072026,0.5305039787798409,4806
41,fg = 1,bg = 87,4887,95.4573357888275,4.010640474728873,0.1023122570083896,0.42971147943523635,4812
42,fg = 1,bg = 88,7106,95.37010976639459,4.010695187165775,0.12665353222628764,0.49254151421334086,6988
43,fg = 1,bg = 89,4874,95.38366844480919,3.9392695937628233,0.1436192039392696,0.5334427574887156,4799
44,fg = 1,bg = 90,4936,95.62398703403565,3.626418152350081,0.18233387358184766,0.5672609400324149,4854
45,fg = 1,bg = 94,5005,95.36463536463536,3.976023976023976,0.0999000999000999,0.5594405594405595,4918
46,fg = 1,bg = 95,4864,95.41529605263158,3.8240131578947367,0.16447368421052633,0.5962171052631579,4784
47,fg = 1,bg = 96,4998,95.23809523809524,3.941576630652261,0.2000800320128051,0.6202480992396959,4902
48,fg = 1,bg = 97,4998,95.55822328931572,3.8415366146458583,0.12004801920768307,0.4801920768307323,4917
49,fg = 1,bg = 98,4874,95.38366844480919,3.9392695937628233,0.1436192039392696,0.5334427574887156,4799
50,fg = 1,bg = 99,7230,95.42185338865836,3.8865836791147994,0.13831258644536654,0.5532503457814661,7110
51,fg = 2,bg = 00,6947,68.18770692385202,30.056139340722613,0.31668346048654095,1.4394702749388224,5198
52,fg = 2,bg = 04,4746,68.22587442056468,30.046354825115888,0.3581963758954909,1.369574378423936,3498
53,fg = 2,bg = 05,4792,67.73789649415693,30.446577629382304,0.2921535893155259,1.523372287145242,3564
54,fg = 2,bg = 06,4766,67.60386067981536,30.69660092320604,0.1888375996642887,1.5107007973143096,3547
55,fg = 2,bg = 07,4717,68.87852448590206,29.298282806868773,0.3603985584057664,1.4627941488234046,3583
