S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
1,"fg = [1, 2, 3]","bg = [0, 4, 5, 6, 7, 8, 9]",30000,71.92333333333333,26.873333333333335,0.21666666666666667,0.9866666666666667,23385
2,fg = 1,bg = 000,7132,95.42905215928211,3.8979248457655635,0.14021312394840157,0.532809871003926,7009
3,fg = 1,bg = 004,4942,95.30554431404289,4.026709834075273,0.10117361392148927,0.56657223796034,4857
4,fg = 1,bg = 005,4851,95.38239538239539,3.916718202432488,0.1443001443001443,0.5565862708719852,4770
5,fg = 1,bg = 006,4880,95.10245901639344,4.098360655737705,0.20491803278688525,0.5942622950819673,4781
6,fg = 1,bg = 007,4890,95.39877300613497,4.049079754601227,0.12269938650306748,0.4294478527607362,4809
7,fg = 1,bg = 008,4806,95.31835205992509,4.015813566375364,0.14565126924677488,0.5201831044527674,4728
8,fg = 1,bg = 009,4936,95.62398703403565,3.626418152350081,0.18233387358184766,0.5672609400324149,4854
9,fg = 1,bg = 040,4942,95.30554431404289,4.026709834075273,0.10117361392148927,0.56657223796034,4857
10,fg = 1,bg = 044,4942,95.30554431404289,4.026709834075273,0.10117361392148927,0.56657223796034,4857
11,fg = 1,bg = 045,3215,95.2099533437014,4.16796267496112,0.06220839813374806,0.5598755832037325,3158
12,fg = 1,bg = 046,3250,94.92307692307692,4.246153846153846,0.15384615384615385,0.676923076923077,3180
13,fg = 1,bg = 047,3236,95.24103831891223,4.2336217552534,0.09270704573547589,0.4326328800988875,3185
14,fg = 1,bg = 048,3189,95.26497334587646,4.170586390718094,0.06271558482282848,0.5017246785826278,3140
15,fg = 1,bg = 049,3285,95.49467275494673,3.7442922374429224,0.121765601217656,0.639269406392694,3230
16,fg = 1,bg = 050,4851,95.38239538239539,3.916718202432488,0.1443001443001443,0.5565862708719852,4770
17,fg = 1,bg = 054,3215,95.2099533437014,4.16796267496112,0.06220839813374806,0.5598755832037325,3158
18,fg = 1,bg = 055,4851,95.38239538239539,3.916718202432488,0.1443001443001443,0.5565862708719852,4770
19,fg = 1,bg = 056,3186,95.0721908349027,4.048964218455744,0.2197112366603892,0.6591337099811676,3123
20,fg = 1,bg = 057,3167,95.32680770445216,4.073255446795074,0.12630249447426586,0.473634354278497,3118
21,fg = 1,bg = 058,3124,95.16645326504481,4.097311139564661,0.16005121638924455,0.5761843790012804,3074
22,fg = 1,bg = 059,3187,95.63853153435834,3.5456542202698462,0.21964229683087544,0.5961719485409476,3138
23,fg = 1,bg = 060,4880,95.10245901639344,4.098360655737705,0.20491803278688525,0.5942622950819673,4781
24,fg = 1,bg = 064,3250,94.92307692307692,4.246153846153846,0.15384615384615385,0.676923076923077,3180
25,fg = 1,bg = 065,3186,95.0721908349027,4.048964218455744,0.2197112366603892,0.6591337099811676,3123
26,fg = 1,bg = 066,4880,95.10245901639344,4.098360655737705,0.20491803278688525,0.5942622950819673,4781
27,fg = 1,bg = 067,3215,95.27216174183515,4.136858475894246,0.18662519440124417,0.40435458786936235,3152
28,fg = 1,bg = 068,3159,94.9667616334283,4.241848686293131,0.22158911047799937,0.5698005698005698,3099
29,fg = 1,bg = 069,3246,95.37892791127541,3.6660505237215033,0.27726432532347506,0.6777572396796057,3184
30,fg = 1,bg = 070,4890,95.39877300613497,4.049079754601227,0.12269938650306748,0.4294478527607362,4809
31,fg = 1,bg = 074,3236,95.24103831891223,4.2336217552534,0.09270704573547589,0.4326328800988875,3185
32,fg = 1,bg = 075,3167,95.32680770445216,4.073255446795074,0.12630249447426586,0.473634354278497,3118
33,fg = 1,bg = 076,3215,95.27216174183515,4.136858475894246,0.18662519440124417,0.40435458786936235,3152
34,fg = 1,bg = 077,4890,95.39877300613497,4.049079754601227,0.12269938650306748,0.4294478527607362,4809
35,fg = 1,bg = 078,3148,95.23506988564168,4.224904701397713,0.12706480304955528,0.41296060991105465,3101
36,fg = 1,bg = 079,3254,95.72833435771358,3.6877688998156115,0.15365703749231716,0.430239704978488,3200
37,fg = 1,bg = 080,4806,95.31835205992509,4.015813566375364,0.14565126924677488,0.5201831044527674,4728
38,fg = 1,bg = 084,3189,95.26497334587646,4.170586390718094,0.06271558482282848,0.5017246785826278,3140
39,fg = 1,bg = 085,3124,95.16645326504481,4.097311139564661,0.16005121638924455,0.5761843790012804,3074
40,fg = 1,bg = 086,3159,94.9667616334283,4.241848686293131,0.22158911047799937,0.5698005698005698,3099
41,fg = 1,bg = 087,3148,95.23506988564168,4.224904701397713,0.12706480304955528,0.41296060991105465,3101
42,fg = 1,bg = 088,4806,95.31835205992509,4.015813566375364,0.14565126924677488,0.5201831044527674,4728
43,fg = 1,bg = 089,3152,95.43147208121827,3.8705583756345177,0.19035532994923857,0.5076142131979695,3104
44,fg = 1,bg = 090,4936,95.62398703403565,3.626418152350081,0.18233387358184766,0.5672609400324149,4854
45,fg = 1,bg = 094,3285,95.49467275494673,3.7442922374429224,0.121765601217656,0.639269406392694,3230
46,fg = 1,bg = 095,3187,95.63853153435834,3.5456542202698462,0.21964229683087544,0.5961719485409476,3138
47,fg = 1,bg = 096,3246,95.37892791127541,3.6660505237215033,0.27726432532347506,0.6777572396796057,3184
48,fg = 1,bg = 097,3254,95.72833435771358,3.6877688998156115,0.15365703749231716,0.430239704978488,3200
49,fg = 1,bg = 098,3152,95.43147208121827,3.8705583756345177,0.19035532994923857,0.5076142131979695,3104
50,fg = 1,bg = 099,4936,95.62398703403565,3.626418152350081,0.18233387358184766,0.5672609400324149,4854
51,fg = 1,bg = 400,4942,95.30554431404289,4.026709834075273,0.10117361392148927,0.56657223796034,4857
52,fg = 1,bg = 404,4942,95.30554431404289,4.026709834075273,0.10117361392148927,0.56657223796034,4857
53,fg = 1,bg = 405,3215,95.2099533437014,4.16796267496112,0.06220839813374806,0.5598755832037325,3158
54,fg = 1,bg = 406,3250,94.92307692307692,4.246153846153846,0.15384615384615385,0.676923076923077,3180
55,fg = 1,bg = 407,3236,95.24103831891223,4.2336217552534,0.09270704573547589,0.4326328800988875,3185
56,fg = 1,bg = 408,3189,95.26497334587646,4.170586390718094,0.06271558482282848,0.5017246785826278,3140
57,fg = 1,bg = 409,3285,95.49467275494673,3.7442922374429224,0.121765601217656,0.639269406392694,3230
58,fg = 1,bg = 440,4942,95.30554431404289,4.026709834075273,0.10117361392148927,0.56657223796034,4857
59,fg = 1,bg = 444,7239,95.30321867661279,4.11659068932173,0.09669843901091311,0.48349219505456553,7112
60,fg = 1,bg = 445,4906,95.25071341214839,4.198940073379536,0.08153281695882593,0.4688136975132491,4814
61,fg = 1,bg = 446,4988,95.08821170809944,4.250200481154772,0.12028869286287089,0.541299117882919,4882
62,fg = 1,bg = 447,4976,95.41800643086816,4.119774919614148,0.08038585209003216,0.38183279742765275,4895
63,fg = 1,bg = 448,4926,95.26999593991067,4.202192448233861,0.08120178643930166,0.4466098254161592,4845
64,fg = 1,bg = 449,5005,95.36463536463536,3.976023976023976,0.0999000999000999,0.5594405594405595,4918
65,fg = 1,bg = 450,3215,95.2099533437014,4.16796267496112,0.06220839813374806,0.5598755832037325,3158
66,fg = 1,bg = 454,4906,95.25071341214839,4.198940073379536,0.08153281695882593,0.4688136975132491,4814
67,fg = 1,bg = 455,4906,95.25071341214839,4.198940073379536,0.08153281695882593,0.4688136975132491,4814
68,fg = 1,bg = 456,3235,94.99227202472952,4.358578052550232,0.09273570324574962,0.5564142194744977,3160
69,fg = 1,bg = 457,3214,95.42626011200996,4.138145612943373,0.06222775357809583,0.37336652146857496,3158
70,fg = 1,bg = 458,3199,95.12347608627697,4.3763676148796495,0.06251953735542357,0.437636761487965,3140
71,fg = 1,bg = 459,3215,95.39657853810264,3.9502332814930017,0.09331259720062209,0.5598755832037325,3157
72,fg = 1,bg = 460,3250,94.92307692307692,4.246153846153846,0.15384615384615385,0.676923076923077,3180
73,fg = 1,bg = 464,4988,95.08821170809944,4.250200481154772,0.12028869286287089,0.541299117882919,4882
74,fg = 1,bg = 465,3235,94.99227202472952,4.358578052550232,0.09273570324574962,0.5564142194744977,3160
75,fg = 1,bg = 466,4988,95.08821170809944,4.250200481154772,0.12028869286287089,0.541299117882919,4882
76,fg = 1,bg = 467,3286,95.34388314059647,4.169202678027998,0.12172854534388314,0.36518563603164944,3220
77,fg = 1,bg = 468,3271,95.07795781106695,4.341180067257719,0.09171507184347294,0.4891470498318557,3206
78,fg = 1,bg = 469,3344,95.09569377990431,4.09688995215311,0.14952153110047847,0.6578947368421053,3274
79,fg = 1,bg = 470,3236,95.24103831891223,4.2336217552534,0.09270704573547589,0.4326328800988875,3185
80,fg = 1,bg = 474,4976,95.41800643086816,4.119774919614148,0.08038585209003216,0.38183279742765275,4895
81,fg = 1,bg = 475,3214,95.42626011200996,4.138145612943373,0.06222775357809583,0.37336652146857496,3158
82,fg = 1,bg = 476,3286,95.34388314059647,4.169202678027998,0.12172854534388314,0.36518563603164944,3220
83,fg = 1,bg = 477,4976,95.41800643086816,4.119774919614148,0.08038585209003216,0.38183279742765275,4895
84,fg = 1,bg = 478,3243,95.31298180696885,4.286154794942954,0.061671292013567684,0.33919210607462225,3195
85,fg = 1,bg = 479,3301,95.48621629809149,3.9684943956376855,0.09088155104513784,0.45440775522568916,3245
86,fg = 1,bg = 480,3189,95.26497334587646,4.170586390718094,0.06271558482282848,0.5017246785826278,3140
87,fg = 1,bg = 484,4926,95.26999593991067,4.202192448233861,0.08120178643930166,0.4466098254161592,4845
88,fg = 1,bg = 485,3199,95.12347608627697,4.3763676148796495,0.06251953735542357,0.437636761487965,3140
89,fg = 1,bg = 486,3271,95.07795781106695,4.341180067257719,0.09171507184347294,0.4891470498318557,3206
90,fg = 1,bg = 487,3243,95.31298180696885,4.286154794942954,0.061671292013567684,0.33919210607462225,3195
91,fg = 1,bg = 488,4926,95.26999593991067,4.202192448233861,0.08120178643930166,0.4466098254161592,4845
92,fg = 1,bg = 489,3232,95.32797029702971,4.11509900990099,0.06188118811881188,0.49504950495049505,3180
93,fg = 1,bg = 490,3285,95.49467275494673,3.7442922374429224,0.121765601217656,0.639269406392694,3230
94,fg = 1,bg = 494,5005,95.36463536463536,3.976023976023976,0.0999000999000999,0.5594405594405595,4918
95,fg = 1,bg = 495,3215,95.39657853810264,3.9502332814930017,0.09331259720062209,0.5598755832037325,3157
96,fg = 1,bg = 496,3344,95.09569377990431,4.09688995215311,0.14952153110047847,0.6578947368421053,3274
97,fg = 1,bg = 497,3301,95.48621629809149,3.9684943956376855,0.09088155104513784,0.45440775522568916,3245
98,fg = 1,bg = 498,3232,95.32797029702971,4.11509900990099,0.06188118811881188,0.49504950495049505,3180
99,fg = 1,bg = 499,5005,95.36463536463536,3.976023976023976,0.0999000999000999,0.5594405594405595,4918
100,fg = 1,bg = 500,4851,95.38239538239539,3.916718202432488,0.1443001443001443,0.5565862708719852,4770
101,fg = 1,bg = 504,3215,95.2099533437014,4.16796267496112,0.06220839813374806,0.5598755832037325,3158
102,fg = 1,bg = 505,4851,95.38239538239539,3.916718202432488,0.1443001443001443,0.5565862708719852,4770
103,fg = 1,bg = 506,3186,95.0721908349027,4.048964218455744,0.2197112366603892,0.6591337099811676,3123
104,fg = 1,bg = 507,3167,95.32680770445216,4.073255446795074,0.12630249447426586,0.473634354278497,3118
105,fg = 1,bg = 508,3124,95.16645326504481,4.097311139564661,0.16005121638924455,0.5761843790012804,3074
106,fg = 1,bg = 509,3187,95.63853153435834,3.5456542202698462,0.21964229683087544,0.5961719485409476,3138
107,fg = 1,bg = 540,3215,95.2099533437014,4.16796267496112,0.06220839813374806,0.5598755832037325,3158
108,fg = 1,bg = 544,4906,95.25071341214839,4.198940073379536,0.08153281695882593,0.4688136975132491,4814
109,fg = 1,bg = 545,4906,95.25071341214839,4.198940073379536,0.08153281695882593,0.4688136975132491,4814
110,fg = 1,bg = 546,3235,94.99227202472952,4.358578052550232,0.09273570324574962,0.5564142194744977,3160
111,fg = 1,bg = 547,3214,95.42626011200996,4.138145612943373,0.06222775357809583,0.37336652146857496,3158
112,fg = 1,bg = 548,3199,95.12347608627697,4.3763676148796495,0.06251953735542357,0.437636761487965,3140
113,fg = 1,bg = 549,3215,95.39657853810264,3.9502332814930017,0.09331259720062209,0.5598755832037325,3157
114,fg = 1,bg = 550,4851,95.38239538239539,3.916718202432488,0.1443001443001443,0.5565862708719852,4770
115,fg = 1,bg = 554,4906,95.25071341214839,4.198940073379536,0.08153281695882593,0.4688136975132491,4814
116,fg = 1,bg = 555,7101,95.33868469229687,4.013519222644698,0.1267427122940431,0.5210533727643993,6975
117,fg = 1,bg = 556,4888,95.1923076923077,4.071194762684124,0.16366612111292964,0.5728314238952537,4785
118,fg = 1,bg = 557,4871,95.40135495791418,4.0032847464586325,0.10264832683227264,0.49271196879490864,4790
119,fg = 1,bg = 558,4827,95.29728609902631,4.0190594572198055,0.145017609281127,0.5386368344727575,4743
120,fg = 1,bg = 559,4864,95.41529605263158,3.8240131578947367,0.16447368421052633,0.5962171052631579,4784
121,fg = 1,bg = 560,3186,95.0721908349027,4.048964218455744,0.2197112366603892,0.6591337099811676,3123
122,fg = 1,bg = 564,3235,94.99227202472952,4.358578052550232,0.09273570324574962,0.5564142194744977,3160
123,fg = 1,bg = 565,4888,95.1923076923077,4.071194762684124,0.16366612111292964,0.5728314238952537,4785
124,fg = 1,bg = 566,4888,95.1923076923077,4.071194762684124,0.16366612111292964,0.5728314238952537,4785
125,fg = 1,bg = 567,3231,95.32652429588363,4.054472299597648,0.1547508511296812,0.46425255338904364,3166
126,fg = 1,bg = 568,3191,95.23660294578502,3.9799435913506738,0.1880288310874334,0.5954246317768724,3124
127,fg = 1,bg = 569,3234,95.26901669758813,3.803339517625232,0.24737167594310452,0.6802721088435374,3171
