S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
1,"fg = [3, 4, 5]","bg = [0, 1, 2, 6, 7, 8, 9]",30000,70.88333333333334,27.76,0.21,1.1466666666666667,24688
2,fg = 3,bg = 000,7042,69.78131212723657,29.352456688440785,0.1136040897472309,0.7526270945754047,5788
3,fg = 3,bg = 001,4864,70.68256578947368,28.597861842105264,0.14391447368421054,0.5756578947368421,4008
4,fg = 3,bg = 002,4840,68.7603305785124,30.35123966942149,0.10330578512396695,0.7851239669421488,3991
5,fg = 3,bg = 006,4858,68.85549608892548,30.27995059695348,0.12350761630300536,0.7410456978180321,3968
6,fg = 3,bg = 007,4852,69.02308326463314,30.152514427040394,0.10305028854080792,0.7213520197856554,4006
7,fg = 3,bg = 008,4751,70.00631446011366,29.19385392548937,0.12628920227320564,0.6735424121237634,3900
8,fg = 3,bg = 009,4848,69.71947194719472,29.31105610561056,0.12376237623762376,0.8457095709570958,3992
9,fg = 3,bg = 010,4864,70.68256578947368,28.597861842105264,0.14391447368421054,0.5756578947368421,4008
10,fg = 3,bg = 011,4864,70.68256578947368,28.597861842105264,0.14391447368421054,0.5756578947368421,4008
11,fg = 3,bg = 012,3212,69.58281444582815,29.545454545454547,0.15566625155666253,0.7160647571606475,2660
12,fg = 3,bg = 016,3245,69.12172573189522,30.138674884437595,0.15408320493066255,0.5855161787365177,2653
13,fg = 3,bg = 017,3222,69.70825574177529,29.702048417132215,0.12414649286157665,0.4655493482309125,2665
14,fg = 3,bg = 018,3141,70.96466093600765,28.39859917223814,0.1591849729385546,0.4775549188156638,2571
15,fg = 3,bg = 019,3200,70.65625,28.59375,0.15625,0.59375,2641
16,fg = 3,bg = 020,4840,68.7603305785124,30.35123966942149,0.10330578512396695,0.7851239669421488,3991
17,fg = 3,bg = 021,3212,69.58281444582815,29.545454545454547,0.15566625155666253,0.7160647571606475,2660
18,fg = 3,bg = 022,4840,68.7603305785124,30.35123966942149,0.10330578512396695,0.7851239669421488,3991
19,fg = 3,bg = 026,3200,68.15625,31.0,0.09375,0.75,2620
20,fg = 3,bg = 027,3182,67.50471401634192,31.6781898177247,0.09428032683846638,0.7228158390949089,2632
21,fg = 3,bg = 028,3114,69.07514450867052,30.089916506101478,0.12845215157353887,0.7064868336544637,2582
22,fg = 3,bg = 029,3157,68.29268292682927,30.75704783021856,0.09502692429521697,0.8552423186569528,2611
23,fg = 3,bg = 060,4858,68.85549608892548,30.27995059695348,0.12350761630300536,0.7410456978180321,3968
24,fg = 3,bg = 061,3245,69.12172573189522,30.138674884437595,0.15408320493066255,0.5855161787365177,2653
25,fg = 3,bg = 062,3200,68.15625,31.0,0.09375,0.75,2620
26,fg = 3,bg = 066,4858,68.85549608892548,30.27995059695348,0.12350761630300536,0.7410456978180321,3968
27,fg = 3,bg = 067,3200,68.125,31.03125,0.125,0.71875,2623
28,fg = 3,bg = 068,3142,68.71419478039465,30.45830681094844,0.1273074474856779,0.7001909611712285,2561
29,fg = 3,bg = 069,3232,68.44059405940594,30.662128712871286,0.12376237623762376,0.7735148514851485,2638
30,fg = 3,bg = 070,4852,69.02308326463314,30.152514427040394,0.10305028854080792,0.7213520197856554,4006
31,fg = 3,bg = 071,3222,69.70825574177529,29.702048417132215,0.12414649286157665,0.4655493482309125,2665
32,fg = 3,bg = 072,3182,67.50471401634192,31.6781898177247,0.09428032683846638,0.7228158390949089,2632
33,fg = 3,bg = 076,3200,68.125,31.03125,0.125,0.71875,2623
34,fg = 3,bg = 077,4852,69.02308326463314,30.152514427040394,0.10305028854080792,0.7213520197856554,4006
35,fg = 3,bg = 078,3138,69.94901210962396,29.381771829190566,0.09560229445506692,0.5736137667304015,2602
36,fg = 3,bg = 079,3180,69.05660377358491,29.90566037735849,0.12578616352201258,0.9119496855345912,2630
37,fg = 3,bg = 080,4751,70.00631446011366,29.19385392548937,0.12628920227320564,0.6735424121237634,3900
38,fg = 3,bg = 081,3141,70.96466093600765,28.39859917223814,0.1591849729385546,0.4775549188156638,2571
39,fg = 3,bg = 082,3114,69.07514450867052,30.089916506101478,0.12845215157353887,0.7064868336544637,2582
40,fg = 3,bg = 086,3142,68.71419478039465,30.45830681094844,0.1273074474856779,0.7001909611712285,2561
41,fg = 3,bg = 087,3138,69.94901210962396,29.381771829190566,0.09560229445506692,0.5736137667304015,2602
42,fg = 3,bg = 088,4751,70.00631446011366,29.19385392548937,0.12628920227320564,0.6735424121237634,3900
