S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
1,"fg = [2, 3, 4]","bg = [0, 1, 5, 6, 7, 8, 9]",30000,67.47333333333333,31.44333333333333,0.09666666666666666,0.9866666666666667,22596
2,fg = 2,bg != 00,2823,68.82748848742473,29.791002479631597,0.07084661707403471,1.3106624158696423,2192
3,fg = 2,bg != 01,631,66.87797147385103,31.37876386687797,0.15847860538827258,1.5847860538827259,478
4,fg = 2,bg != 05,679,70.69219440353461,27.68777614138439,0.14727540500736377,1.4727540500736378,535
5,fg = 2,bg != 06,631,70.83993660855785,28.20919175911252,0.0,0.9508716323296355,496
6,fg = 2,bg != 07,640,69.53125,29.53125,0.0,0.9375,493
7,fg = 2,bg != 08,639,69.01408450704226,30.203442879499217,0.0,0.7824726134585289,502
8,fg = 2,bg != 09,650,69.84615384615384,28.307692307692307,0.0,1.8461538461538463,503
9,fg = 2,bg != 10,631,66.87797147385103,31.37876386687797,0.15847860538827258,1.5847860538827259,478
10,fg = 2,bg != 11,2932,67.56480218281037,31.002728512960438,0.10231923601637108,1.330150068212824,2249
11,fg = 2,bg != 15,692,70.8092485549133,28.32369942196532,0.0,0.8670520231213873,540
12,fg = 2,bg != 16,718,68.94150417827298,30.08356545961003,0.1392757660167131,0.8356545961002786,556
13,fg = 2,bg != 17,656,68.59756097560975,29.420731707317074,0.1524390243902439,1.829268292682927,497
14,fg = 2,bg != 18,675,67.4074074074074,31.25925925925926,0.0,1.3333333333333333,529
15,fg = 2,bg != 19,707,66.33663366336634,32.24893917963225,0.2828854314002829,1.1315417256011315,524
16,fg = 2,bg != 50,679,70.69219440353461,27.68777614138439,0.14727540500736377,1.4727540500736378,535
17,fg = 2,bg != 51,692,70.8092485549133,28.32369942196532,0.0,0.8670520231213873,540
18,fg = 2,bg != 55,2991,72.31695085255767,26.81377465730525,0.10030090270812438,0.7689735874289535,2385
19,fg = 2,bg != 56,727,73.5900962861073,26.13480055020633,0.0,0.2751031636863824,590
20,fg = 2,bg != 57,704,71.44886363636364,27.698863636363637,0.14204545454545456,0.7102272727272727,561
21,fg = 2,bg != 58,662,72.20543806646526,26.88821752265861,0.0,0.9063444108761329,520
22,fg = 2,bg != 59,669,72.79521674140508,26.756352765321374,0.14947683109118087,0.29895366218236175,544
23,fg = 2,bg != 60,631,70.83993660855785,28.20919175911252,0.0,0.9508716323296355,496
