S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
903,fg = 2,bg = 758,3134,52.329291640076576,44.958519463943844,0.1914486279514997,2.5207402680280793,1604
904,fg = 2,bg = 759,3083,52.48134933506325,45.08595523840415,0.2270515731430425,2.2056438533895557,1564
905,fg = 2,bg = 763,3119,52.64507855081757,45.14267393395319,0.1603077909586406,2.0519397242705995,1556
906,fg = 2,bg = 764,3149,52.30231819625278,45.0936805335027,0.3493172435693871,2.254684026675135,1592
907,fg = 2,bg = 765,3079,52.744397531666124,44.91718090289055,0.12991230919129587,2.20850925625203,1536
908,fg = 2,bg = 766,4785,52.685475444096134,44.76489028213166,0.22988505747126436,2.3197492163009406,2419
909,fg = 2,bg = 767,4785,52.685475444096134,44.76489028213166,0.22988505747126436,2.3197492163009406,2419
910,fg = 2,bg = 768,3203,52.2947236965345,44.83296909147674,0.24976584452076178,2.6225413674679987,1621
911,fg = 2,bg = 769,3107,52.20469906662375,45.2526552944963,0.2252977148374638,2.3173479240424846,1562
912,fg = 2,bg = 773,4812,52.452202826267666,45.19950124688279,0.228595178719867,2.119700748129676,2423
913,fg = 2,bg = 774,4802,51.957517700957936,45.37692628071637,0.35401915868388173,2.3115368596418158,2433
914,fg = 2,bg = 775,4723,52.5725174677112,45.05610840567436,0.19055684946008894,2.1808172771543513,2397
915,fg = 2,bg = 776,4785,52.685475444096134,44.76489028213166,0.22988505747126436,2.3197492163009406,2419
916,fg = 2,bg = 777,6992,52.44565217391305,44.994279176201374,0.2574370709382151,2.3026315789473686,3558
917,fg = 2,bg = 778,4808,52.391846921797004,44.77953410981697,0.24958402662229617,2.579034941763727,2465
918,fg = 2,bg = 779,4749,51.968835544325124,45.50431669825226,0.2526847757422615,2.274162981680354,2411
919,fg = 2,bg = 783,3156,52.629911280101396,44.89860583016477,0.15842839036755388,2.3130544993662863,1603
920,fg = 2,bg = 784,3131,51.93229000319387,45.129351644841904,0.35132545512615776,2.5870328968380707,1611
921,fg = 2,bg = 785,3134,52.329291640076576,44.958519463943844,0.1914486279514997,2.5207402680280793,1604
922,fg = 2,bg = 786,3203,52.2947236965345,44.83296909147674,0.24976584452076178,2.6225413674679987,1621
923,fg = 2,bg = 787,4808,52.391846921797004,44.77953410981697,0.24958402662229617,2.579034941763727,2465
924,fg = 2,bg = 788,4808,52.391846921797004,44.77953410981697,0.24958402662229617,2.579034941763727,2465
925,fg = 2,bg = 789,3112,51.86375321336761,45.437017994858614,0.2249357326478149,2.474293059125964,1598
926,fg = 2,bg = 793,3143,51.988545975182944,45.75246579700923,0.2545338848234171,2.0044543429844097,1582
927,fg = 2,bg = 794,3113,51.42948923867652,45.80790234500482,0.35335689045936397,2.4092515258593,1568
928,fg = 2,bg = 795,3083,52.48134933506325,45.08595523840415,0.2270515731430425,2.2056438533895557,1564
929,fg = 2,bg = 796,3107,52.20469906662375,45.2526552944963,0.2252977148374638,2.3173479240424846,1562
930,fg = 2,bg = 797,4749,51.968835544325124,45.50431669825226,0.2526847757422615,2.274162981680354,2411
931,fg = 2,bg = 798,3112,51.86375321336761,45.437017994858614,0.2249357326478149,2.474293059125964,1598
932,fg = 2,bg = 799,4749,51.968835544325124,45.50431669825226,0.2526847757422615,2.274162981680354,2411
933,fg = 2,bg = 833,4843,51.78608300640099,45.77741069584968,0.24778030146603344,2.1887259962832957,2462
934,fg = 2,bg = 834,3185,51.14599686028257,46.46781789638933,0.3139717425431711,2.072213500784929,1609
935,fg = 2,bg = 835,3151,51.53919390669628,46.11234528721041,0.22215169787369088,2.126309108219613,1613
936,fg = 2,bg = 836,3196,51.9712140175219,45.68210262828536,0.18773466833541927,2.1589486858573217,1593
937,fg = 2,bg = 837,3156,52.629911280101396,44.89860583016477,0.15842839036755388,2.3130544993662863,1603
938,fg = 2,bg = 838,4843,51.78608300640099,45.77741069584968,0.24778030146603344,2.1887259962832957,2462
939,fg = 2,bg = 839,3135,51.483253588516746,46.2200956937799,0.2551834130781499,2.041467304625199,1613
940,fg = 2,bg = 843,3185,51.14599686028257,46.46781789638933,0.3139717425431711,2.072213500784929,1609
941,fg = 2,bg = 844,4810,51.268191268191266,45.945945945945944,0.39501039501039503,2.3908523908523907,2446
942,fg = 2,bg = 845,3106,51.28783000643915,46.104314230521574,0.32195750160978753,2.2858982614294914,1588
943,fg = 2,bg = 846,3196,51.59574468085106,45.8072590738423,0.344180225281602,2.252816020025031,1618
944,fg = 2,bg = 847,3131,51.93229000319387,45.129351644841904,0.35132545512615776,2.5870328968380707,1611
945,fg = 2,bg = 848,4810,51.268191268191266,45.945945945945944,0.39501039501039503,2.3908523908523907,2446
946,fg = 2,bg = 849,3129,50.495365931607544,46.5324384787472,0.41546820070310003,2.556727388942154,1600
947,fg = 2,bg = 853,3151,51.53919390669628,46.11234528721041,0.22215169787369088,2.126309108219613,1613
948,fg = 2,bg = 854,3106,51.28783000643915,46.104314230521574,0.32195750160978753,2.2858982614294914,1588
949,fg = 2,bg = 855,4811,51.90189149864893,45.45832467262523,0.2702140927042195,2.3695697360216172,2459
950,fg = 2,bg = 856,3213,52.13196389666978,45.2536570183629,0.2178649237472767,2.396514161220044,1616
951,fg = 2,bg = 857,3134,52.329291640076576,44.958519463943844,0.1914486279514997,2.5207402680280793,1604
952,fg = 2,bg = 858,4811,51.90189149864893,45.45832467262523,0.2702140927042195,2.3695697360216172,2459
953,fg = 2,bg = 859,3133,51.70762847111395,45.611235237791256,0.2872646026172997,2.3938716884774975,1618
954,fg = 2,bg = 863,3196,51.9712140175219,45.68210262828536,0.18773466833541927,2.1589486858573217,1593
955,fg = 2,bg = 864,3196,51.59574468085106,45.8072590738423,0.344180225281602,2.252816020025031,1618
956,fg = 2,bg = 865,3213,52.13196389666978,45.2536570183629,0.2178649237472767,2.396514161220044,1616
957,fg = 2,bg = 866,4922,52.112962210483545,45.286468915075176,0.26412027631044294,2.336448598130841,2493
958,fg = 2,bg = 867,3203,52.2947236965345,44.83296909147674,0.24976584452076178,2.6225413674679987,1621
959,fg = 2,bg = 868,4922,52.112962210483545,45.286468915075176,0.26412027631044294,2.336448598130841,2493
960,fg = 2,bg = 869,3204,51.841448189762794,45.63046192259675,0.24968789013732834,2.278401997503121,1632
