S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
1,"fg = [2, 3, 4]","bg = [0, 1, 5, 6, 7, 8, 9]",30000,67.47333333333333,31.44333333333333,0.09666666666666666,0.9866666666666667,22596
2,fg = 2,bg != 0,2823,68.82748848742473,29.791002479631597,0.07084661707403471,1.3106624158696423,2192
3,fg = 2,bg != 1,2932,67.56480218281037,31.002728512960438,0.10231923601637108,1.330150068212824,2249
4,fg = 2,bg != 5,2991,72.31695085255767,26.81377465730525,0.10030090270812438,0.7689735874289535,2385
5,fg = 2,bg != 6,2921,71.7562478603218,27.593289969188636,0.034234851078397806,0.6162273194111606,2305
6,fg = 2,bg != 7,2853,70.83771468629513,28.07570977917981,0.10515247108307045,0.9814230634419909,2232
7,fg = 2,bg != 8,2886,68.98821898821899,29.695079695079695,0.10395010395010396,1.2127512127512128,2276
8,fg = 2,bg != 9,2915,68.8507718696398,29.914236706689536,0.10291595197255575,1.1320754716981132,2244
9,fg = 3,bg != 0,2892,53.941908713692946,45.22821576763486,0.06915629322268327,0.7607192254495159,1875
10,fg = 3,bg != 1,2980,54.899328859060404,44.49664429530201,0.0,0.6040268456375839,1921
11,fg = 3,bg != 5,2996,59.07877169559413,40.120160213618156,0.10013351134846461,0.7009345794392523,2018
12,fg = 3,bg != 6,2815,59.50266429840142,39.85790408525755,0.07104795737122557,0.5683836589698046,1907
13,fg = 3,bg != 7,2933,56.49505625639277,42.75485850664848,0.03409478349812479,0.7159904534606205,1956
14,fg = 3,bg != 8,2880,55.03472222222222,44.40972222222222,0.06944444444444445,0.4861111111111111,1907
15,fg = 3,bg != 9,2906,55.643496214728145,43.63386097728837,0.034411562284927734,0.6882312456985548,1871
16,fg = 4,bg != 0,2910,75.84192439862542,22.989690721649485,0.06872852233676977,1.0996563573883162,2362
17,fg = 4,bg != 1,2921,75.042793563848,23.4166381376241,0.10270455323519342,1.4378637452927079,2357
18,fg = 4,bg != 5,2981,78.53069439785307,20.261657162026165,0.13418316001341832,1.0734652801073465,2471
19,fg = 4,bg != 6,2914,78.00274536719286,20.933424845573096,0.1029512697323267,0.9608785175017158,2393
20,fg = 4,bg != 7,2905,76.144578313253,22.40963855421687,0.06884681583476764,1.3769363166953528,2403
21,fg = 4,bg != 8,2933,75.45175588135015,22.979884077736106,0.17047391749062393,1.3978861234231164,2369
22,fg = 4,bg != 9,2974,74.68056489576328,23.70544720914593,0.10087424344317418,1.5131136516476127,2375
