S.No.,fg_class,bg_class,data_points,FTPT % ,FFPT % ,FTPF % ,FFPF % ,avg_img > 0.5
1,"fg = [3, 4, 5]","bg = [0, 1, 2, 6, 7, 8, 9]",30000,72.42,26.7,0.14666666666666667,0.7333333333333333,23518
2,fg = 3,bg != 00,2925,69.57264957264957,29.60683760683761,0.13675213675213677,0.6837606837606838,2262
3,fg = 3,bg != 01,695,66.0431654676259,32.805755395683455,0.14388489208633093,1.0071942446043165,526
4,fg = 3,bg != 02,689,72.5689404934688,26.560232220609578,0.14513788098693758,0.7256894049346879,538
5,fg = 3,bg != 06,699,72.38912732474964,27.32474964234621,0.0,0.2861230329041488,554
6,fg = 3,bg != 07,648,68.98148148148148,30.246913580246915,0.30864197530864196,0.46296296296296297,498
7,fg = 3,bg != 08,676,68.34319526627219,30.473372781065088,0.14792899408284024,1.0355029585798816,528
8,fg = 3,bg != 09,659,67.07132018209408,31.71471927162367,0.15174506828528073,1.062215477996965,499
9,fg = 3,bg != 10,695,66.0431654676259,32.805755395683455,0.14388489208633093,1.0071942446043165,526
10,fg = 3,bg != 11,3007,68.93914200199535,30.229464582640507,0.13302294645826404,0.6983704689058863,2322
11,fg = 3,bg != 12,701,73.32382310984308,25.534950071326676,0.42796005706134094,0.7132667617689016,552
12,fg = 3,bg != 16,691,69.17510853835022,30.53545586107091,0.0,0.2894356005788712,519
13,fg = 3,bg != 17,669,69.80568011958147,29.29745889387145,0.29895366218236175,0.5979073243647235,517
14,fg = 3,bg != 18,706,68.27195467422096,30.878186968838527,0.0,0.8498583569405099,542
15,fg = 3,bg != 19,725,66.62068965517241,32.41379310344828,0.13793103448275862,0.8275862068965517,564
16,fg = 3,bg != 20,689,72.5689404934688,26.560232220609578,0.14513788098693758,0.7256894049346879,538
17,fg = 3,bg != 21,701,73.32382310984308,25.534950071326676,0.42796005706134094,0.7132667617689016,552
18,fg = 3,bg != 22,3004,74.6005326231691,24.567243675099867,0.23302263648468707,0.5992010652463382,2331
19,fg = 3,bg != 26,684,76.46198830409357,22.660818713450293,0.29239766081871343,0.5847953216374269,528
20,fg = 3,bg != 27,685,76.35036496350365,23.21167883211679,0.145985401459854,0.291970802919708,518
21,fg = 3,bg != 28,728,72.66483516483517,26.51098901098901,0.13736263736263737,0.6868131868131868,567
22,fg = 3,bg != 29,737,76.79782903663501,22.388059701492537,0.27137042062415195,0.5427408412483039,595
23,fg = 3,bg != 60,699,72.38912732474964,27.32474964234621,0.0,0.2861230329041488,554
24,fg = 3,bg != 61,691,69.17510853835022,30.53545586107091,0.0,0.2894356005788712,519
25,fg = 3,bg != 62,684,76.46198830409357,22.660818713450293,0.29239766081871343,0.5847953216374269,528
26,fg = 3,bg != 66,2926,72.31715652768284,27.1701982228298,0.0683526999316473,0.44429254955570746,2282
27,fg = 3,bg != 67,680,72.3529411764706,27.058823529411764,0.0,0.5882352941176471,531
28,fg = 3,bg != 68,681,72.83406754772393,26.72540381791483,0.0,0.44052863436123346,543
29,fg = 3,bg != 69,670,71.04477611940298,28.80597014925373,0.0,0.14925373134328357,518
30,fg = 3,bg != 70,648,68.98148148148148,30.246913580246915,0.30864197530864196,0.46296296296296297,498
31,fg = 3,bg != 71,669,69.80568011958147,29.29745889387145,0.29895366218236175,0.5979073243647235,517
32,fg = 3,bg != 72,685,76.35036496350365,23.21167883211679,0.145985401459854,0.291970802919708,518
33,fg = 3,bg != 76,680,72.3529411764706,27.058823529411764,0.0,0.5882352941176471,531
34,fg = 3,bg != 77,2848,70.96207865168539,28.546348314606742,0.10533707865168539,0.3862359550561798,2211
35,fg = 3,bg != 78,668,67.06586826347305,32.33532934131737,0.1497005988023952,0.4491017964071856,518
36,fg = 3,bg != 79,664,73.49397590361446,26.05421686746988,0.0,0.45180722891566266,538
37,fg = 3,bg != 80,676,68.34319526627219,30.473372781065088,0.14792899408284024,1.0355029585798816,528
38,fg = 3,bg != 81,706,68.27195467422096,30.878186968838527,0.0,0.8498583569405099,542
39,fg = 3,bg != 82,728,72.66483516483517,26.51098901098901,0.13736263736263737,0.6868131868131868,567
40,fg = 3,bg != 86,681,72.83406754772393,26.72540381791483,0.0,0.44052863436123346,543
41,fg = 3,bg != 87,668,67.06586826347305,32.33532934131737,0.1497005988023952,0.4491017964071856,518
42,fg = 3,bg != 88,2906,69.4769442532691,29.62835512732278,0.06882312456985547,0.8258774948382657,2269
43,fg = 3,bg != 89,653,69.67840735068913,28.79019908116386,0.0,1.5313935681470139,524
44,fg = 3,bg != 90,659,67.07132018209408,31.71471927162367,0.15174506828528073,1.062215477996965,499
45,fg = 3,bg != 91,725,66.62068965517241,32.41379310344828,0.13793103448275862,0.8275862068965517,564
46,fg = 3,bg != 92,737,76.79782903663501,22.388059701492537,0.27137042062415195,0.5427408412483039,595
47,fg = 3,bg != 96,670,71.04477611940298,28.80597014925373,0.0,0.14925373134328357,518
